activityId,startTimeLocal,Activity Type,distance_miles,duration_minutes,elapsedDuration_minutes,maxHR,averageRunningCadenceInStepsPerMinute,maxRunningCadenceInStepsPerMinute,steps,beginTimestamp,avgStrideLength,maxElevation,maxDoubleCadence,lapCount,endLatitude,endLongitude,minActivityLapDuration,fastestSplit_1000,fastestSplit_1609,hrTimeInZone_1,hrTimeInZone_2,hrTimeInZone_3,hrTimeInZone_4,hrTimeInZone_5,endTimeGMT,pr,fastestSplit_5000,Activity Type
15671605642,2024-05-31 07:17:17,treadmill_running,0.4031901245959136,5.702999877929687,5.702999877929687,148.0,146.09375,160.0,840.0,1717161437000,77.8794172058472,,160.0,1,,,342.17999267578125,,,48.0,93.0,176.0,0.0,0.0,2024-05-31 13:22:59,False,,treadmill_running
15637842611,2024-05-29 05:54:39,running,2.0270856497267515,25.644000244140624,25.644000244140624,182.0,156.4375,173.0,4024.0,1716983679000,81.31388727944429,1481.2449951171875,173.0,3,40.49457734450698,-111.99572207406163,15.598999977111816,,,19.0,176.0,267.0,894.0,167.0,2024-05-29 12:20:17,False,,running
15621328284,2024-05-28 07:13:35,treadmill_running,0.5000012427454734,6.4753667195638025,6.4753667195638025,162.0,148.796875,163.0,998.0,1716902015000,89.77240313523808,,163.0,1,,,388.5220031738281,,,33.0,120.0,126.0,110.0,0.0,2024-05-28 13:20:03,False,,treadmill_running
15555548468,2024-05-24 07:18:30,treadmill_running,0.3924031029898126,5.714366658528646,5.714366658528646,155.0,140.890625,165.0,842.0,1716556710000,78.43863725495048,,165.0,1,,,342.86199951171875,,,36.0,89.0,137.0,58.0,0.0,2024-05-24 13:24:12,False,,treadmill_running
15523269761,2024-05-22 07:32:39,treadmill_running,2.000006177318808,24.448250325520835,24.448250325520835,178.0,155.515625,163.0,3816.0,1716384759000,75.79337558579194,,163.0,2,,,676.6500244140625,,,68.0,167.0,179.0,313.0,740.0,2024-05-22 13:57:05,False,,treadmill_running
15505965960,2024-05-21 07:16:46,treadmill_running,0.5000012427454734,5.951849873860677,5.951849873860677,159.0,152.21875,165.0,922.0,1716297406000,74.6205919277067,,165.0,1,,,357.1109924316406,,,50.0,63.0,122.0,122.0,0.0,2024-05-21 13:22:43,False,,treadmill_running
15489175685,2024-05-20 07:28:14,treadmill_running,0.3300008202120125,5.060433451334635,5.060433451334635,139.0,148.625,158.0,756.0,1716211694000,85.322971001078,,158.0,1,,,303.6260070800781,,,48.0,204.0,42.0,0.0,0.0,2024-05-20 13:33:17,False,,treadmill_running
15422816844,2024-05-16 07:22:33,running,2.002572525606382,28.355499267578125,28.355499267578125,183.0,144.640625,171.0,4158.0,1715865753000,78.56747233675337,1482.4000244140625,171.0,3,40.49429311417043,-111.99573380872607,1.2599999904632568,,,37.0,210.0,595.0,618.0,241.0,2024-05-16 13:50:54,False,,running
15370491464,2024-05-13 05:56:19,running,2.0089787632274723,28.355649820963542,28.355649820963542,173.0,155.953125,165.0,4414.0,1715601379000,73.10115047243872,1481.928955078125,165.0,3,40.4943931940943,-111.99576071463525,6.439000129699707,,,36.0,162.0,1049.0,430.0,10.0,2024-05-13 12:24:40,False,,running
15321622152,2024-05-10 07:28:05,treadmill_running,2.000006177318808,25.47738240559896,25.47738240559896,186.0,155.953125,167.0,3968.0,1715347685000,73.8798067307165,,167.0,2,,,668.406982421875,,,28.0,79.0,317.0,740.0,344.0,2024-05-10 13:53:33,False,,treadmill_running
15286645035,2024-05-08 07:15:47,treadmill_running,2.000006177318808,28.852400716145834,28.852400716145834,173.0,154.515625,161.0,4444.0,1715174147000,84.59804295397659,,161.0,3,,,246.43299865722656,,,57.0,251.0,589.0,561.0,273.0,2024-05-08 13:44:38,False,,treadmill_running
13960061626,2024-02-14 07:18:47,treadmill_running,3.000006080229318,36.19041748046875,37.32344970703125,175.0,155.8125,163.0,5658.0,1707920327000,81.98249877129145,,163.0,3,,,597.7990112304688,,,43.0,394.0,404.0,792.0,501.0,2024-02-14 14:56:06,False,,treadmill_running
13944346713,2024-02-13 07:04:30,treadmill_running,3.000006080229318,40.162349446614584,40.162349446614584,177.0,154.28125,163.0,6176.0,1707833070000,73.43298124431477,,163.0,3,,,655.697021484375,,,128.0,749.0,640.0,685.0,169.0,2024-02-13 14:44:39,False,,treadmill_running
13885461764,2024-02-09 07:17:04,treadmill_running,3.000006080229318,36.549365234375,36.549365234375,174.0,155.390625,163.0,5698.0,1707488224000,81.98023549222837,,163.0,3,,,662.7039794921875,,,104.0,363.0,512.0,1144.0,54.0,2024-02-09 14:53:36,False,,treadmill_running
13856628559,2024-02-07 07:12:51,treadmill_running,3.000006080229318,38.01201578776042,38.01201578776042,172.0,154.234375,167.0,5900.0,1707315171000,87.6369567892471,,167.0,4,,,131.56300354003906,,,86.0,249.0,575.0,1185.0,170.0,2024-02-07 14:50:51,False,,treadmill_running
13841110045,2024-02-06 07:10:31,treadmill_running,3.000006080229318,34.524332682291664,34.524332682291664,192.0,157.421875,178.0,5470.0,1707228631000,81.19666216878673,,178.0,3,,,546.573974609375,,,71.0,229.0,121.0,480.0,1130.0,2024-02-06 14:45:02,False,,treadmill_running
13825839052,2024-02-05 07:10:29,treadmill_running,2.9958181857547195,37.9447509765625,37.9447509765625,181.0,155.765625,161.0,5914.0,1707142229000,81.56015885871888,,161.0,3,,,745.1199951171875,,,63.0,312.0,467.0,615.0,807.0,2024-02-05 14:48:25,False,,treadmill_running
13781070958,2024-02-02 07:21:34,treadmill_running,3.056955134266998,38.238232421875,38.238232421875,177.0,155.53125,167.0,5960.0,1706883694000,82.72748171500176,,167.0,4,,,41.06999969482422,,,58.0,374.0,468.0,904.0,473.0,2024-02-02 14:59:48,False,,treadmill_running
13751201844,2024-01-31 07:19:17,treadmill_running,3.000006080229318,36.86936848958333,36.86936848958333,184.0,157.4375,165.0,5814.0,1706710757000,85.59880376617129,,165.0,4,,,57.36000061035156,,,34.0,209.0,396.0,855.0,691.0,2024-01-31 14:56:09,False,,treadmill_running
13735113546,2024-01-30 07:10:51,treadmill_running,3.0072701945168516,36.05950113932292,36.05950113932292,188.0,157.375,163.0,5670.0,1706623851000,85.26833708035187,,163.0,4,,,5.826000213623047,,,31.0,85.0,208.0,186.0,1639.0,2024-01-30 14:46:54,False,,treadmill_running
13572968130,2024-01-19 07:09:13,treadmill_running,3.0000074564728405,35.30038248697917,35.30038248697917,182.0,157.15625,167.0,5560.0,1705673353000,85.4968833470813,,167.0,3,,,683.47900390625,,,41.0,68.0,203.0,239.0,1528.0,2024-01-19 14:44:31,False,,treadmill_running
13530525904,2024-01-16 07:20:12,treadmill_running,2.000006177318808,23.75556640625,23.75556640625,184.0,157.875,165.0,3770.0,1705414812000,84.47027020769201,,165.0,2,,,685.739990234375,,,63.0,88.0,166.0,458.0,649.0,2024-01-16 14:43:57,False,,treadmill_running
13428875868,2024-01-09 07:13:40,treadmill_running,1.5000037282364203,18.56541748046875,18.56541748046875,174.0,155.6875,163.0,2898.0,1704809620000,9.935983297837181,,163.0,1,,,1113.925048828125,,,50.0,117.0,193.0,633.0,91.0,2024-01-09 14:32:13,False,,treadmill_running
13056660808,2023-12-10 18:07:11,running,0.0,0.028883334000905356,0.056850000222524004,,0.0,0.0,0.0,1702256831000,,,0.0,1,,,1.7330000400543213,,,,,,,,2023-12-11 01:07:14,False,,running
13026886855,2023-12-08 07:01:49,treadmill_running,3.000006080229318,35.0399658203125,35.0399658203125,185.0,158.53125,169.0,5562.0,1702044109000,84.87326349118139,,169.0,3,,,665.9110107421875,,,52.0,115.0,150.0,943.0,810.0,2023-12-08 14:36:51,False,,treadmill_running
12978330587,2023-12-04 06:57:40,treadmill_running,3.037667700249015,36.90085042317708,36.90085042317708,182.0,156.890625,167.0,5808.0,1701698260000,84.4355389306108,,167.0,4,,,48.91999816894531,,,125.0,130.0,349.0,1025.0,562.0,2023-12-04 14:34:34,False,,treadmill_running
12942636888,2023-12-01 07:00:22,treadmill_running,1.0872282865666205,13.334866333007813,13.334866333007813,152.0,155.609375,162.0,2084.0,1701439222000,84.32091556933624,,162.0,2,,,61.32400131225586,,,57.0,293.0,301.0,105.0,0.0,2023-12-01 14:13:42,False,,treadmill_running
12919023869,2023-11-29 06:58:25,treadmill_running,3.0457640535095134,36.283182779947914,36.283182779947914,179.0,159.875,167.0,5806.0,1701266305000,84.50232493461277,,167.0,4,,,32.933998107910156,,,54.0,185.0,330.0,947.0,630.0,2023-11-29 14:34:41,False,,treadmill_running
12906099037,2023-11-28 06:55:03,treadmill_running,3.032342341716946,35.8927001953125,35.8927001953125,186.0,159.875,169.0,5744.0,1701179703000,85.03903734279648,,169.0,4,,,20.649999618530273,,,56.0,352.0,455.0,387.0,883.0,2023-11-28 14:30:56,False,,treadmill_running
12893586818,2023-11-27 06:59:41,treadmill_running,3.000006080229318,35.5531494140625,35.5531494140625,178.0,159.40625,165.0,5690.0,1701093581000,83.09155834852305,,165.0,3,,,673.885009765625,,,75.0,214.0,422.0,562.0,821.0,2023-11-27 14:35:14,False,,treadmill_running
12831893939,2023-11-22 06:57:54,treadmill_running,3.0348402722544647,37.168050130208336,37.168050130208336,173.0,158.734375,163.0,5898.0,1700661474000,83.11884540027685,,163.0,4,,,25.150999069213867,,,78.0,195.0,332.0,1381.0,229.0,2023-11-22 14:35:04,False,,treadmill_running
12818820566,2023-11-21 07:31:38,treadmill_running,1.0000024854909468,10.665533447265625,10.665533447265625,175.0,158.765625,175.0,1710.0,1700577098000,82.28450009077149,,175.0,1,,,639.9320068359375,,,39.0,97.0,120.0,321.0,36.0,2023-11-21 14:42:17,False,,treadmill_running
12805701195,2023-11-20 06:59:49,treadmill_running,3.000006080229318,36.129398600260416,36.129398600260416,186.0,158.640625,167.0,5732.0,1700488789000,83.62114595440772,,167.0,3,,,696.7249755859375,,,186.0,252.0,201.0,379.0,1098.0,2023-11-20 14:35:56,False,,treadmill_running
12767376610,2023-11-17 06:59:16,treadmill_running,3.0100102419703108,36.52616780598958,36.52616780598958,187.0,157.71875,174.0,5772.0,1700229556000,88.22309683822593,,174.0,4,,,114.2229995727539,,,77.0,225.0,259.0,655.0,975.0,2023-11-17 14:35:47,False,,treadmill_running
12749163855,2023-11-15 18:36:44,running,2.0258055854806942,25.010866292317708,25.010866292317708,177.0,156.171875,165.0,3934.0,1700098604000,83.44712239301165,1377.0,165.0,4,41.17615205235779,-112.03788715414703,0.9829999804496765,,,26.0,75.0,362.0,843.0,187.0,2023-11-16 02:01:44,False,,running
12728151240,2023-11-14 07:04:42,treadmill_running,2.530006022703795,30.76085001627604,30.76085001627604,181.0,157.671875,165.0,4878.0,1699970682000,78.71194527078252,,165.0,3,,,306.6419982910156,,,70.0,263.0,495.0,385.0,610.0,2023-11-14 14:35:27,False,,treadmill_running
12714902211,2023-11-13 07:07:12,treadmill_running,2.604831830808748,32.98755086263021,32.98755086263021,181.0,157.53125,165.0,5210.0,1699884432000,80.69923301031005,,165.0,3,,,472.37799072265625,,,42.0,188.0,362.0,693.0,677.0,2023-11-13 14:40:11,False,,treadmill_running
12495108121,2023-10-27 18:40:33,running,1.6700385947713816,20.939666748046875,23.220916748046875,170.0,153.5625,178.0,3286.0,1698453633000,83.69016289141729,1379.0,178.0,2,41.16691628471017,-112.04055067151785,539.1920166015625,,,68.0,137.0,236.0,798.0,6.0,2023-10-28 01:03:46,False,,running
12482993752,2023-10-26 17:27:14,running,2.600475850154411,33.18238321940104,33.79456583658854,173.0,155.546875,164.0,5210.0,1698362834000,81.00380155694964,1377.0,164.0,3,41.17616353556514,-112.04712183214724,469.0459899902344,,,28.0,141.0,614.0,1081.0,110.0,2023-10-27 00:01:01,False,,running
12456951727,2023-10-24 18:33:21,running,3.299849676342476,39.58558349609375,39.58558349609375,191.0,158.28125,171.0,6280.0,1698194001000,84.73913308591874,1379.0,171.0,4,41.17612103931606,-112.04689107835293,199.0399932861328,,,20.0,88.0,471.0,794.0,967.0,2023-10-25 01:12:56,False,,running
12439705602,2023-10-23 12:30:13,treadmill_running,2.5224937234071887,30.223150634765624,30.223150634765624,182.0,158.546875,167.0,4778.0,1698085813000,84.68945182529256,,167.0,3,,,365.5780029296875,,,33.0,147.0,172.0,408.0,1028.0,2023-10-23 19:00:26,False,,treadmill_running
12377711916,2023-10-18 18:56:16,running,2.4121129855154133,31.83235066731771,31.83235066731771,186.0,157.28125,177.0,5012.0,1697676976000,77.53009295592355,1377.3321533203125,177.0,3,41.176074435934424,-112.04696534201503,306.7019958496094,,,38.0,54.0,431.0,746.0,641.0,2023-10-19 01:28:05,False,,running
12156646593,2023-10-02 12:23:22,treadmill_running,2.350005840903725,30.294632975260416,30.294632975260416,180.0,156.203125,163.0,4740.0,1696271002000,83.10813905829023,,163.0,3,,,318.73699951171875,,,78.0,168.0,208.0,526.0,791.0,2023-10-02 18:53:39,False,,treadmill_running
11409966332,2023-06-23 18:03:15,running,2.0035915101454633,22.84695027669271,22.84695027669271,183.0,158.96875,173.0,3626.0,1687564995000,88.73242293847031,1378.557373046875,173.0,3,41.17613344453275,-112.04333388246596,1.503999948501587,,,11.0,28.0,269.0,782.0,266.0,2023-06-24 00:26:05,False,,running
11403526615,2023-06-22 17:41:04,running,2.0680464919819617,24.3704833984375,24.590665690104167,181.0,156.09375,163.0,3826.0,1687477264000,87.42308360842686,1378.0,163.0,3,41.17953867651522,-112.03018267638981,58.040000915527344,,,32.0,90.0,325.0,225.0,785.0,2023-06-23 00:05:39,False,,running
11366582174,2023-06-17 15:01:52,running,2.0022556194425976,22.980600992838543,27.715850830078125,184.0,155.015625,169.0,3666.0,1687035712000,90.45784110563278,1380.4000244140625,169.0,3,41.179524175822735,-112.02904617413878,1.9930000305175781,,,28.0,107.0,327.0,450.0,446.0,2023-06-17 21:29:34,False,,running
11366581496,2023-06-15 17:31:03,running,2.0052320191235227,23.456465657552084,26.657232666015624,172.0,157.140625,167.0,3722.0,1686871863000,87.64229440753155,1383.0,167.0,3,41.16178069263697,-112.0278606377542,3.687999963760376,,,30.0,72.0,305.0,985.0,5.0,2023-06-15 23:57:42,False,,running
11366580864,2023-06-12 19:17:41,running,2.0037530731250857,23.603682454427084,23.698199462890624,180.0,158.25,165.0,3750.0,1686619061000,86.34423238952392,1378.0,165.0,3,41.176114585250616,-112.04702636227012,2.7060000896453857,,,33.0,96.0,451.0,489.0,334.0,2023-06-13 01:41:22,False,,running
11308039478,2023-06-09 17:31:54,running,2.0032994831635174,23.661334228515624,24.21231689453125,171.0,155.40625,164.0,3704.0,1686353514000,87.67748033924025,1380.0,164.0,3,41.17946692742407,-112.02953534200788,2.0929999351501465,,,32.0,75.0,368.0,925.0,8.0,2023-06-09 23:56:06,False,,running
11301532731,2023-06-08 18:44:04,running,2.0053189445576294,24.260799153645834,24.260799153645834,182.0,157.1875,171.0,3820.0,1686271444000,84.58807617632493,1377.0,171.0,3,41.176127744838595,-112.0470929145813,2.802000045776367,,,38.0,98.0,405.0,628.0,286.0,2023-06-09 01:08:19,False,,running
11294104247,2023-06-07 18:15:19,running,2.0049088931642784,24.175716145833334,24.175716145833334,172.0,158.390625,165.0,3830.0,1686183319000,84.245830742097,1379.0,165.0,3,41.16175898350775,-112.04264002852142,2.7739999294281006,,,8.0,39.0,158.0,1226.0,1.0,2023-06-08 00:39:29,False,,running
11279051045,2023-06-05 18:50:09,running,2.124690927744448,26.210817464192708,29.835882568359374,177.0,155.109375,167.0,4098.0,1686012609000,84.10741647901617,1379.0,167.0,3,41.17614559829235,-112.02302176505327,97.20600128173828,,,13.0,79.0,416.0,476.0,578.0,2023-06-06 01:19:59,False,,running
10982971944,2023-04-25 17:19:39,treadmill_running,3.000006080229318,33.558233642578124,33.558233642578124,174.0,159.4375,165.0,5356.0,1682464779000,86.89689458455959,,165.0,3,,,629.0079956054688,,,62.0,221.0,317.0,1053.0,310.0,2023-04-25 23:53:12,False,,treadmill_running
10975792892,2023-04-24 17:20:42,treadmill_running,3.420010663338698,40.17204996744792,40.17204996744792,184.0,157.703125,165.0,6346.0,1682378442000,82.69041942568548,,165.0,4,,,172.4250030517578,,,57.0,275.0,194.0,618.0,1266.0,2023-04-25 00:00:52,False,,treadmill_running
10941311671,2023-04-19 17:24:02,treadmill_running,3.1900096055487035,36.018916829427084,36.018916829427084,176.0,160.578125,173.0,5792.0,1681946642000,92.31804845211842,,173.0,4,,,208.375,,,27.0,110.0,176.0,846.0,985.0,2023-04-20 00:00:03,False,,treadmill_running
10926732787,2023-04-17 17:59:09,treadmill_running,0.3655162925387892,5.3794499715169275,5.3794499715169275,166.0,122.578125,158.0,700.0,1681775949000,89.20797864667341,,158.0,1,,,322.7669982910156,,,0.0,0.0,0.0,323.0,0.0,2023-04-18 00:04:31,False,,treadmill_running
10926704228,2023-04-17 17:21:39,treadmill_running,3.000006080229318,34.46875,34.46875,184.0,160.015625,165.0,5502.0,1681773699000,90.86863776170904,,165.0,4,,,77.49500274658203,,,23.0,197.0,152.0,418.0,1261.0,2023-04-17 23:56:07,False,,treadmill_running
10885352892,2023-04-11 17:20:01,treadmill_running,3.000006080229318,34.515234375,34.515234375,180.0,160.09375,163.0,5520.0,1681255201000,76.80669561538666,,163.0,3,,,518.822021484375,,,132.0,205.0,190.0,811.0,688.0,2023-04-11 23:54:31,False,,treadmill_running
10878255786,2023-04-10 17:21:34,treadmill_running,2.91000655014245,35.53836669921875,35.53836669921875,106.0,159.09375,163.0,5660.0,1681168894000,41.36348324215525,,163.0,2,,,639.97998046875,,,552.0,0.0,0.0,0.0,0.0,2023-04-10 23:57:06,False,,treadmill_running
10830028558,2023-04-03 17:32:16,treadmill_running,0.49999998938083706,5.889483133951823,5.889483133951823,157.0,153.4375,165.0,912.0,1680564736000,120.5022709153521,,165.0,1,,,353.3689880371094,,,32.0,95.0,136.0,63.0,0.0,2023-04-03 23:38:09,False,,treadmill_running
10826516209,2023-04-03 07:28:30,treadmill_running,1.4000034796873255,16.649433390299478,16.649433390299478,173.0,157.546875,163.0,2620.0,1680528510000,126.54465151659275,,163.0,3,,,30.701000213623047,,,58.0,143.0,163.0,484.0,124.0,2023-04-03 13:45:08,False,,treadmill_running
10790802023,2023-03-28 18:28:18,running,3.0189891993767635,40.190450032552086,43.13766682942708,177.0,149.609375,169.0,6338.0,1680049698000,80.71841523525326,1377.0,169.0,4,41.17609078064561,-112.04711873084307,27.551000595092773,,,29.0,146.0,558.0,1240.0,410.0,2023-03-29 01:11:26,False,,running
10743772769,2023-03-21 17:20:05,treadmill_running,3.000006080229318,34.6281005859375,34.6281005859375,186.0,158.046875,169.0,5484.0,1679440805000,85.19299806088698,,169.0,3,,,630.2680053710938,,,32.0,144.0,214.0,381.0,1261.0,2023-03-21 23:54:42,False,,treadmill_running
10736644177,2023-03-20 17:13:29,treadmill_running,3.000006080229318,35.37238362630208,35.37238362630208,189.0,159.65625,169.0,5664.0,1679354009000,83.07879430735929,,169.0,3,,,657.1530151367188,,,39.0,151.0,199.0,452.0,1263.0,2023-03-20 23:48:51,False,,treadmill_running
10701490363,2023-03-15 11:46:37,treadmill_running,2.000006177318808,24.159684244791666,24.159684244791666,183.0,158.640625,169.0,3830.0,1678902397000,86.46811257427996,,169.0,3,,,36.07699966430664,,,23.0,136.0,187.0,349.0,730.0,2023-03-15 18:10:46,False,,treadmill_running
10688314774,2023-03-13 12:16:47,treadmill_running,2.000006177318808,23.370515950520833,23.370515950520833,190.0,156.96875,167.0,3706.0,1678731407000,45.55457706272523,,167.0,2,,,50.91999816894531,,,38.0,49.0,99.0,269.0,947.0,2023-03-13 18:40:09,False,,treadmill_running
10368788844,2023-01-23 19:29:13,treadmill_running,3.0000074564728405,34.244466145833336,34.244466145833336,188.0,158.453125,167.0,5438.0,1674527353000,60.351971513668424,,167.0,3,,,34.23099899291992,,,11.0,206.0,335.0,91.0,1378.0,2023-01-24 03:03:27,False,,treadmill_running
10026941437,2022-11-23 16:40:20,running,3.6549453842491335,40.797465006510414,42.757014973958334,185.0,159.609375,193.0,6546.0,1669246820000,90.30365272459252,836.202392578125,193.0,4,37.10139543749392,-113.52871399372816,464.5169982910156,,,14.0,249.0,362.0,381.0,1430.0,2022-11-24 00:23:05,False,,running
10016237828,2022-11-21 17:46:22,treadmill_running,3.5000086992183137,37.511433919270836,37.75015055338542,179.0,150.875,169.0,5744.0,1669077982000,96.42185959053789,,169.0,4,,,377.00299072265625,,,238.0,93.0,167.0,663.0,1054.0,2022-11-22 01:24:07,False,,treadmill_running
9773955219,2022-10-11 17:17:22,running,2.4584301335776626,30.070100911458333,32.49998372395833,178.0,148.40625,173.0,4560.0,1665530242000,87.48340605431123,846.6043090820312,173.0,5,37.110939994454384,-113.5366246663034,4.171999931335449,,,17.0,201.0,458.0,377.0,752.0,2022-10-11 23:49:51,False,,running
9767719500,2022-10-10 18:16:44,running,3.0270919241350494,35.115116373697916,36.39026692708333,190.0,156.5625,179.0,5526.0,1665447404000,88.56344841122844,839.9327392578125,179.0,5,37.111439472064376,-113.53571967221797,6.90500020980835,,,25.0,15.0,138.0,440.0,1449.0,2022-10-11 00:53:07,False,,running
9753454041,2022-10-08 10:19:22,running,4.3578547849001765,52.03561604817708,52.48971761067708,190.0,155.078125,169.0,8094.0,1665245962000,86.71789669020785,874.1812133789062,169.0,5,37.12282896973193,-113.5348735190928,345.45098876953125,,,57.0,177.0,122.0,394.0,2345.0,2022-10-08 17:11:51,False,,running
9743007200,2022-10-06 17:21:04,running,2.5427877023733334,31.84629923502604,31.91221720377604,173.0,156.0625,240.0,4950.0,1665098464000,82.21601028990636,857.668212890625,240.0,5,37.11597944609821,-113.53833029977977,110.76799774169922,,,10.0,48.0,421.0,1301.0,118.0,2022-10-06 23:52:58,False,,running
9736898021,2022-10-05 17:20:52,running,2.6246660000178648,30.000150553385417,30.000150553385417,187.0,158.671875,167.0,4764.0,1665012052000,88.58251566426402,867.0145874023438,167.0,4,37.117596650496125,-113.53192803449929,300.0010070800781,,,19.0,106.0,180.0,102.0,1382.0,2022-10-05 23:50:52,False,,running
9726989067,2022-10-04 06:16:29,running,2.5574770388210384,29.966634114583332,31.240299479166666,177.0,157.59375,171.0,4762.0,1664885789000,87.01351390520547,839.3851928710938,171.0,5,37.114713191986084,-113.53191646747291,136.03700256347656,,,42.0,137.0,273.0,962.0,363.0,2022-10-04 12:47:43,False,,running
9724185046,2022-10-03 17:26:04,running,1.869934325513487,24.92508341471354,26.598016357421876,182.0,154.90625,169.0,3858.0,1664839564000,77.94000570286718,835.7649536132812,169.0,2,37.10294919088483,-113.5295236017555,711.6190185546875,,,0.0,0.0,91.0,659.0,747.0,2022-10-03 23:52:39,False,,running
9724087889,2022-10-03 17:15:47,running,0.8082505871972362,9.000083414713542,9.000083414713542,176.0,162.5,171.0,1466.0,1664838947000,88.37424531354576,832.9249877929688,171.0,3,37.11233926936984,-113.5319690220058,120.0009994506836,,,21.0,27.0,75.0,234.0,170.0,2022-10-03 23:24:47,False,,running
9638757141,2022-09-19 17:30:24,running,4.796220811015696,62.19281819661458,63.776249186197916,187.0,156.0625,169.0,9690.0,1663630224000,79.39036312112742,841.5999755859375,169.0,5,37.114946795627475,-113.52080290205777,694.43701171875,,,18.0,57.0,269.0,1265.0,2110.0,2022-09-20 00:34:10,False,,running
9579465418,2022-09-10 07:01:09,running,13.067313308561275,151.96642252604167,151.96642252604167,184.0,161.4375,228.0,24570.0,1662814869000,85.56865602564957,2518.25048828125,228.0,14,37.59739900007844,-112.92821684852242,28.007999420166016,,,10.0,27.0,525.0,7210.0,1347.0,2022-09-10 15:33:06,True,,running
9569450712,2022-09-08 17:19:10,treadmill_running,3.000006080229318,30.63193359375,30.63193359375,177.0,166.921875,176.0,5116.0,1662679150000,105.0808220961261,,176.0,4,,,184.27000427246094,,,13.0,86.0,393.0,918.0,414.0,2022-09-08 23:49:47,False,,treadmill_running
9556710476,2022-09-06 17:35:58,treadmill_running,2.000006177318808,18.85875040690104,18.85875040690104,180.0,164.3125,171.0,3102.0,1662507358000,95.38446010009221,,171.0,2,,,509.3399963378906,,,9.0,55.0,174.0,261.0,612.0,2022-09-06 23:54:49,False,,treadmill_running
9517668892,2022-08-31 17:25:26,treadmill_running,6.000012160458636,61.097049967447916,62.478816731770834,175.0,163.734375,176.0,9986.0,1661988326000,100.23830676271687,,176.0,7,,,130.7100067138672,,,62.0,147.0,1733.0,1565.0,97.0,2022-09-01 00:27:54,True,,treadmill_running
9510986662,2022-08-30 17:26:36,treadmill_running,6.000012160458636,58.52591552734375,58.52591552734375,184.0,163.59375,173.0,9570.0,1661901996000,84.75974542130567,,173.0,6,,,27.70400047302246,,,10.0,33.0,84.0,1565.0,1793.0,2022-08-31 00:25:07,False,,treadmill_running
9504061533,2022-08-29 17:26:46,treadmill_running,4.000009941963787,39.67674967447917,39.67674967447917,187.0,164.34375,169.0,6512.0,1661815606000,85.05745966231405,,169.0,4,,,288.2300109863281,,,28.0,161.0,110.0,847.0,1210.0,2022-08-30 00:06:26,False,,treadmill_running
9481163046,2022-08-26 06:22:36,running,4.002025747938596,49.38693440755208,50.92934977213542,178.0,159.09375,176.0,7882.0,1661516556000,81.88011179435674,836.9246826171875,176.0,5,37.10155427455902,-113.52878867648542,0.5130000114440918,,,101.0,594.0,487.0,1539.0,226.0,2022-08-26 13:13:31,False,,running
9467963828,2022-08-24 06:40:31,running,2.0040824188797894,25.33686726888021,25.33686726888021,180.0,161.46875,175.0,4098.0,1661344831000,78.77153522090349,863.4724731445312,175.0,3,37.1238112449646,-113.53239566087723,3.8489999771118164,,,97.0,238.0,665.0,461.0,51.0,2022-08-24 13:05:51,False,,running
9460957012,2022-08-23 06:25:10,running,4.001174394472268,51.91166585286458,52.354984537760416,187.0,158.609375,173.0,8266.0,1661257510000,78.19054493735013,835.7371826171875,173.0,6,37.10150037892163,-113.52871600538492,15.92199993133545,,,156.0,354.0,292.0,1341.0,951.0,2022-08-23 13:17:31,False,,running
9454829093,2022-08-22 06:25:06,running,3.001690279477923,40.15271809895833,40.49306640625,179.0,158.921875,171.0,6400.0,1661171106000,75.65090287352054,835.69287109375,171.0,4,37.101453775539994,-113.52869018912315,1.2860000133514404,,,48.0,254.0,874.0,839.0,368.0,2022-08-22 13:05:35,False,,running
9418681753,2022-08-16 17:26:56,running,1.0058346778609555,13.974266560872396,13.974266560872396,150.0,158.40625,167.0,2206.0,1660692416000,73.123522893133,836.6427001953125,167.0,2,37.113618263974786,-113.53440245613456,5.824999809265137,,,60.0,381.0,390.0,0.0,0.0,2022-08-16 23:40:54,False,,running
9379242588,2022-08-10 17:21:35,running,0.6336137871469244,7.14155019124349,7.14155019124349,159.0,145.421875,166.0,1058.0,1660173695000,98.18614110248565,834.7821655273438,166.0,1,37.1060729585588,-113.53180205449462,428.4930114746094,,,11.0,146.0,146.0,100.0,0.0,2022-08-10 23:28:43,False,,running
9365446647,2022-08-08 17:52:43,treadmill_running,5.000012560952782,54.37356770833333,56.07588297526042,180.0,159.3125,171.0,8642.0,1660002763000,87.65336808240059,,171.0,5,,,471.0409851074219,,,31.0,125.0,366.0,2153.0,565.0,2022-08-09 00:48:47,False,,treadmill_running
9339634857,2022-08-04 17:38:39,treadmill_running,4.000012354637616,47.30008138020833,47.30008138020833,174.0,157.5625,165.0,7424.0,1659656319000,90.97909613959558,,165.0,5,,,144.83799743652344,,,191.0,329.0,435.0,1671.0,182.0,2022-08-05 00:25:57,False,,treadmill_running
9333142230,2022-08-03 17:26:03,treadmill_running,4.000012354637616,43.84925130208333,43.84925130208333,179.0,160.578125,176.0,7020.0,1659569163000,71.11633405841285,,176.0,4,,,95.5770034790039,,,51.0,143.0,204.0,283.0,1938.0,2022-08-04 00:09:53,False,,treadmill_running
